Date,Price,Open,High,Low,Vol,Change,Unit,vol2,Volume,Year,Source
"Nov 11, 2017",313.07,296.18,319.88,294.7,604.70K,5.70%,K,604.70,604.70,2017,
"Nov 10, 2017",296.18,319.52,324.03,286,1.16M,-7.30%,M,1.16,1160.00,2017,
"Nov 09, 2017",319.52,307.5,328.8,305,881.18K,3.91%,K,881.18,881.18,2017,
"Nov 08, 2017",307.5,291.42,318.9,290.11,1.17M,5.52%,M,1.17,1170.00,2017,
"Nov 07, 2017",291.42,296.9,304.2,285.01,757.80K,-1.85%,K,757.80,757.80,2017,
"Nov 06, 2017",296.9,295.63,310,292,557.78K,0.43%,K,557.78,557.78,2017,
"Nov 05, 2017",295.63,299.48,301,292.28,345.21K,-1.29%,K,345.21,345.21,2017,
"Nov 04, 2017",299.48,303.47,304.38,293,463.88K,-1.31%,K,463.88,463.88,2017,
"Nov 03, 2017",303.47,284.89,307.36,284,760.96K,6.52%,K,760.96,760.96,2017,
"Nov 02, 2017",284.89,288.6,293.01,275.21,910.76K,-1.29%,K,910.76,910.76,2017,
"Nov 01, 2017",288.6,303.69,305.11,287.04,538.44K,-4.97%,K,538.44,538.44,2017,
"Oct 31, 2017",303.69,307,312,303.1,285.81K,-1.08%,K,285.81,285.81,2017,
"Oct 30, 2017",307,304.39,314.4,303.93,301.72K,0.86%,K,301.72,301.72,2017,
"Oct 29, 2017",304.39,293.49,312.49,290.5,583.18K,3.71%,K,583.18,583.18,2017,
"Oct 28, 2017",293.49,295.99,297.01,288.6,245.78K,-0.84%,K,245.78,245.78,2017,
"Oct 27, 2017",295.99,295.1,299.5,291.6,239.63K,0.30%,K,239.63,239.63,2017,
"Oct 26, 2017",295.1,295.46,299,290.55,207.77K,-0.12%,K,207.77,207.77,2017,
"Oct 25, 2017",295.46,296.3,300,288.5,329.33K,-0.28%,K,329.33,329.33,2017,
"Oct 24, 2017",296.3,284.85,311.85,280.02,758.33K,4.02%,K,758.33,758.33,2017,
"Oct 23, 2017",284.85,293.55,293.96,273.5,597.47K,-2.96%,K,597.47,597.47,2017,
"Oct 22, 2017",293.55,299.23,305.62,289.4,334.09K,-1.90%,K,334.09,334.09,2017,
"Oct 21, 2017",299.23,302.61,303,289.31,368.61K,-1.12%,K,368.61,368.61,2017,
"Oct 20, 2017",302.61,306.97,313.01,301.04,415.81K,-1.42%,K,415.81,415.81,2017,
"Oct 19, 2017",306.97,313.45,316.5,304,413.13K,-2.07%,K,413.13,413.13,2017,
"Oct 18, 2017",313.45,315.65,316.21,287.46,885.21K,-0.70%,K,885.21,885.21,2017,
"Oct 17, 2017",315.65,334.46,334.8,308,671.49K,-5.62%,K,671.49,671.49,2017,
"Oct 16, 2017",334.46,337.23,355,330.85,945.25K,-0.82%,K,945.25,945.25,2017,
"Oct 15, 2017",337.23,339.24,344.89,315,875.27K,-0.59%,K,875.27,875.27,2017,
"Oct 14, 2017",339.24,337.46,348,334.05,528.58K,0.53%,K,528.58,528.58,2017,
"Oct 13, 2017",337.46,303.06,350,298,1.34M,11.35%,M,1.34,1340.00,2017,
"Oct 12, 2017",303.06,303.2,310.01,302.1,649.86K,-0.05%,K,649.86,649.86,2017,
"Oct 11, 2017",303.2,299.32,306.55,296.6,407.08K,1.30%,K,407.08,407.08,2017,
"Oct 10, 2017",299.32,297.4,307,292.57,366.24K,0.65%,K,366.24,366.24,2017,
"Oct 09, 2017",297.4,309.82,311.16,287.03,630.80K,-4.01%,K,630.80,630.80,2017,
"Oct 08, 2017",309.82,311.46,314.39,307.55,363.24K,-0.53%,K,363.24,363.24,2017,
"Oct 07, 2017",311.46,308.43,315,304.5,409.62K,0.98%,K,409.62,409.62,2017,
"Oct 06, 2017",308.43,295.12,309.59,293.04,373.26K,4.51%,K,373.26,373.26,2017,
"Oct 05, 2017",295.12,291.4,297.92,285.12,317.81K,1.28%,K,317.81,317.81,2017,
"Oct 04, 2017",291.4,291.69,296,287.56,394.45K,-0.10%,K,394.45,394.45,2017,
"Oct 03, 2017",291.69,296.82,300.5,285.93,452.02K,-1.73%,K,452.02,452.02,2017,
"Oct 02, 2017",296.82,304.26,304.63,292.1,468.96K,-2.45%,K,468.96,468.96,2017,
"Oct 01, 2017",304.26,303.44,305.57,295,385.33K,0.27%,K,385.33,385.33,2017,
"Sep 30, 2017",303.44,292.66,307.76,292.3,459.21K,3.68%,K,459.21,459.21,2017,
"Sep 29, 2017",292.66,302.63,303.9,280.5,966.41K,-3.29%,K,966.41,966.41,2017,
"Sep 28, 2017",302.63,309.75,310.69,297.75,491.02K,-2.30%,K,491.02,491.02,2017,
"Sep 27, 2017",309.75,289.28,315.51,286.93,748.36K,7.08%,K,748.36,748.36,2017,
"Sep 26, 2017",289.28,295.2,296.38,285.2,366.53K,-2.01%,K,366.53,366.53,2017,
"Sep 25, 2017",295.2,282,297.93,281.8,652.31K,4.68%,K,652.31,652.31,2017,
"Sep 24, 2017",282,285.9,294.54,275.41,687.97K,-1.36%,K,687.97,687.97,2017,
"Sep 23, 2017",285.9,262.19,287.2,259.01,570.42K,9.04%,K,570.42,570.42,2017,
"Sep 22, 2017",262.19,256.67,269.5,253.03,643.20K,2.15%,K,643.20,643.20,2017,
"Sep 21, 2017",256.67,283.5,287.53,251.52,1.03M,-9.46%,M,1.03,1030.00,2017,
"Sep 20, 2017",283.5,282.63,294,277,512.32K,0.31%,K,512.32,512.32,2017,
"Sep 19, 2017",282.63,296.81,299,275,941.08K,-4.78%,K,941.08,941.08,2017,
"Sep 18, 2017",296.81,257,299.89,257,1.33M,15.49%,M,1.33,1330.00,2017,
"Sep 17, 2017",257,253,263.69,239,685.70K,1.58%,K,685.70,685.70,2017,
"Sep 16, 2017",253,258.68,270,242.2,1.08M,-2.20%,M,1.08,1080.00,2017,
"Sep 15, 2017",258.68,222.5,269,198,3.34M,16.26%,M,3.34,3340.00,2017,
"Sep 14, 2017",222.5,275.48,281.01,221.71,2.25M,-19.23%,M,2.25,2250.00,2017,
"Sep 13, 2017",275.48,293.9,294.16,256,1.57M,-6.27%,M,1.57,1570.00,2017,
"Sep 12, 2017",293.9,297.19,316.73,283,915.33K,-1.11%,K,915.33,915.33,2017,
"Sep 11, 2017",297.19,297.9,308,287.33,609.03K,-0.24%,K,609.03,609.03,2017,
"Sep 10, 2017",297.9,303.08,305,276.11,891.44K,-1.71%,K,891.44,891.44,2017,
"Sep 09, 2017",303.08,304,307.08,291.46,594.28K,-0.30%,K,594.28,594.28,2017,
"Sep 08, 2017",304,334.1,334.58,291,1.08M,-9.01%,M,1.08,1080.00,2017,
"Sep 07, 2017",334.1,337.36,338.66,321.1,582.98K,-0.97%,K,582.98,582.98,2017,
"Sep 06, 2017",337.36,316.18,339.5,314.81,805.38K,6.70%,K,805.38,805.38,2017,
"Sep 05, 2017",316.18,295.81,323.17,267.64,1.34M,6.89%,M,1.34,1340.00,2017,
"Sep 04, 2017",295.81,350.63,351.59,275,1.99M,-15.63%,M,1.99,1990.00,2017,
"Sep 03, 2017",350.63,345,368.4,328.33,742.59K,1.63%,K,742.59,742.59,2017,
"Sep 02, 2017",345,390.35,390.77,325.1,1.08M,-11.62%,M,1.08,1080.00,2017,
"Sep 01, 2017",390.35,387.3,395.03,383.6,461.31K,0.79%,K,461.31,461.31,2017,
"Aug 31, 2017",387.3,382.78,390,380.1,345.07K,1.18%,K,345.07,345.07,2017,
"Aug 30, 2017",382.78,372,390.1,365.1,660.23K,2.90%,K,660.23,660.23,2017,
"Aug 29, 2017",372,347.09,375.98,346.42,631.68K,7.18%,K,631.68,631.68,2017,
"Aug 28, 2017",347.09,348.01,352,332.74,389.24K,-0.26%,K,389.24,389.24,2017,
"Aug 27, 2017",348.01,332.72,348.01,331.88,362.05K,4.60%,K,362.05,362.05,2017,
"Aug 26, 2017",332.72,328.7,334.6,324.5,315.62K,1.22%,K,315.62,315.62,2017,
"Aug 25, 2017",328.7,325.62,338.25,324.04,378.01K,0.95%,K,378.01,378.01,2017,
"Aug 24, 2017",325.62,316.5,329.56,314.14,326.98K,2.88%,K,326.98,326.98,2017,
"Aug 23, 2017",316.5,312.54,325,311.65,402.80K,1.27%,K,402.80,402.80,2017,
"Aug 22, 2017",312.54,322.24,329.96,285.01,857.28K,-3.01%,K,857.28,857.28,2017,
"Aug 21, 2017",322.24,298.37,346.99,294.53,1.15M,8.00%,M,1.15,1150.00,2017,
"Aug 20, 2017",298.37,292.78,299,286.96,304.35K,1.91%,K,304.35,304.35,2017,
"Aug 19, 2017",292.78,292,298.51,280,554.28K,0.27%,K,554.28,554.28,2017,
"Aug 18, 2017",292,299,307,286,578.06K,-2.34%,K,578.06,578.06,2017,
"Aug 17, 2017",299,301.34,312,297.01,465.80K,-0.78%,K,465.80,465.80,2017,
"Aug 16, 2017",301.34,286,304,279.94,526.52K,5.36%,K,526.52,526.52,2017,
"Aug 15, 2017",286,298.22,299.91,272.29,629.18K,-4.10%,K,629.18,629.18,2017,
"Aug 14, 2017",298.22,296.64,306.48,293.99,371.28K,0.53%,K,371.28,371.28,2017,
"Aug 13, 2017",296.64,307.22,308,285.21,582.97K,-3.44%,K,582.97,582.97,2017,
"Aug 12, 2017",307.22,308.81,319.78,299,561.91K,-0.51%,K,561.91,561.91,2017,
"Aug 11, 2017",308.81,295.97,310.42,294,455.52K,4.34%,K,455.52,455.52,2017,
"Aug 10, 2017",295.97,293.99,310.05,287.6,543.93K,0.67%,K,543.93,543.93,2017,
"Aug 09, 2017",293.99,295.83,316,277,1.40M,-0.62%,M,1.40,1400.00,2017,
"Aug 08, 2017",295.83,269.51,299.5,265,726.47K,9.77%,K,726.47,726.47,2017,
"Aug 07, 2017",269.51,264.29,274.6,257.32,511.60K,1.98%,K,511.60,511.60,2017,
"Aug 06, 2017",264.29,253.87,271.5,251,734.52K,4.10%,K,734.52,734.52,2017,
"Aug 05, 2017",253.87,220.73,259.9,219.23,822.05K,15.01%,K,822.05,822.05,2017,
"Aug 04, 2017",220.73,224.79,228.3,218.66,292.12K,-1.81%,K,292.12,292.12,2017,
"Aug 03, 2017",224.79,218,228.2,217.07,336.65K,3.11%,K,336.65,336.65,2017,
"Aug 02, 2017",218,225.97,229.7,215,558.15K,-3.53%,K,558.15,558.15,2017,
"Aug 01, 2017",225.97,200.81,232.59,200.8,1.23M,12.53%,M,1.23,1230.00,2017,
"Jul 31, 2017",200.81,195.31,201.5,188.12,444.15K,2.82%,K,444.15,444.15,2017,
"Jul 30, 2017",195.31,206.76,210.76,192.21,522.57K,-5.54%,K,522.57,522.57,2017,
"Jul 29, 2017",206.76,191.2,213,176.95,866.05K,8.14%,K,866.05,866.05,2017,
"Jul 28, 2017",191.2,202.54,204.19,188.1,493.90K,-5.60%,K,493.90,493.90,2017,
"Jul 27, 2017",202.54,203.33,207,197.86,410.96K,-0.39%,K,410.96,410.96,2017,
"Jul 26, 2017",203.33,202.7,209.59,191.76,685.64K,0.31%,K,685.64,685.64,2017,
"Jul 25, 2017",202.7,226.59,227.69,190.49,1.08M,-10.54%,M,1.08,1080.00,2017,
"Jul 24, 2017",226.59,228.15,232.56,223.64,355.76K,-0.68%,K,355.76,355.76,2017,
"Jul 23, 2017",228.15,232.01,236.57,219,410.73K,-1.66%,K,410.73,410.73,2017,
"Jul 22, 2017",232.01,216.11,237.19,214.35,556.21K,7.36%,K,556.21,556.21,2017,
"Jul 21, 2017",216.11,227.29,239,208,853.87K,-4.92%,K,853.87,853.87,2017,
"Jul 20, 2017",227.29,194.63,238,194.63,2.11M,16.78%,M,2.11,2110.00,2017,
"Jul 19, 2017",194.63,226.56,245.61,187,2.33M,-14.09%,M,2.33,2330.00,2017,
"Jul 18, 2017",226.56,190.16,258,177.5,2.52M,19.14%,M,2.52,2520.00,2017,
"Jul 17, 2017",190.16,157.4,190.61,155,1.45M,20.81%,M,1.45,1450.00,2017,
"Jul 16, 2017",157.4,170.15,172.7,136.12,2.11M,-7.49%,M,2.11,2110.00,2017,
"Jul 15, 2017",170.15,196.49,197.8,169.82,694.52K,-13.41%,K,694.52,694.52,2017,
"Jul 14, 2017",196.49,205,207.76,179.58,971.73K,-4.15%,K,971.73,971.73,2017,
"Jul 13, 2017",205,223.92,224.99,189.46,842.98K,-8.45%,K,842.98,842.98,2017,
"Jul 12, 2017",223.92,188.63,225,177.78,1.09M,18.71%,M,1.09,1090.00,2017,
"Jul 11, 2017",188.63,202,215,169,1.56M,-6.62%,M,1.56,1560.00,2017,
"Jul 10, 2017",202,234.97,238.01,187.5,1.01M,-14.03%,M,1.01,1010.00,2017,
"Jul 09, 2017",234.97,245.23,249,234.15,201.47K,-4.18%,K,201.47,201.47,2017,
"Jul 08, 2017",245.23,238.38,246.66,226.68,365.16K,2.87%,K,365.16,365.16,2017,
"Jul 07, 2017",238.38,265.35,265.8,233.84,496.51K,-10.16%,K,496.51,496.51,2017,
"Jul 06, 2017",265.35,264.77,273,258.37,240.42K,0.22%,K,240.42,240.42,2017,
"Jul 05, 2017",264.77,266.68,272.12,249.53,436.76K,-0.72%,K,436.76,436.76,2017,
"Jul 04, 2017",266.68,273.99,283,260,425.00K,-2.67%,K,425.00,425.00,2017,
"Jul 03, 2017",273.99,277.64,283.98,266.45,336.35K,-1.31%,K,336.35,336.35,2017,
"Jul 02, 2017",277.64,255,285.91,242.81,488.52K,8.88%,K,488.52,488.52,2017,
"Jul 01, 2017",255,275.62,277.63,238,716.32K,-7.48%,K,716.32,716.32,2017,
"Jun 30, 2017",275.62,285.3,301.9,267.35,386.78K,-3.39%,K,386.78,386.78,2017,
"Jun 29, 2017",285.3,311.62,318.27,276,620.08K,-8.45%,K,620.08,620.08,2017,
"Jun 28, 2017",311.62,279,318.27,255,910.35K,11.69%,K,910.35,910.35,2017,
"Jun 27, 2017",279,251.3,279,204.11,1.09M,11.02%,M,1.09,1090.00,2017,
"Jun 26, 2017",251.3,277,286.85,214.99,1.36M,-9.28%,M,1.36,1360.00,2017,
"Jun 25, 2017",277,296.89,306.39,253.2,508.55K,-6.70%,K,508.55,508.55,2017,
"Jun 24, 2017",296.89,324.37,327.55,291.53,195.47K,-8.47%,K,195.47,195.47,2017,
"Jun 23, 2017",324.37,320.94,329.9,316.36,105.60K,1.07%,K,105.60,105.60,2017,
"Jun 22, 2017",320.94,321.66,328.99,305,351.82K,-0.22%,K,351.82,351.82,2017,
"Jun 21, 2017",321.66,344.15,348.5,287.11,642.80K,-6.53%,K,642.80,642.80,2017,
"Jun 20, 2017",344.15,355.5,366.52,328,342.67K,-3.19%,K,342.67,342.67,2017,
"Jun 19, 2017",355.5,348.88,362.5,344.13,174.45K,1.90%,K,174.45,174.45,2017,
"Jun 18, 2017",348.88,364.56,377.46,336.89,283.22K,-4.30%,K,283.22,283.22,2017,
"Jun 17, 2017",364.56,348.44,366.08,332,219.77K,4.63%,K,219.77,219.77,2017,
"Jun 16, 2017",348.44,338.7,355.51,305.22,347.87K,2.88%,K,347.87,347.87,2017,
"Jun 15, 2017",338.7,335.95,344,265,1.15M,0.82%,M,1.15,1150.00,2017,
"Jun 14, 2017",335.95,382.7,385.73,315,593.56K,-12.22%,K,593.56,593.56,2017,
"Jun 13, 2017",382.7,386.9,395,345.61,442.31K,-1.09%,K,442.31,442.31,2017,
"Jun 12, 2017",386.9,336.33,412.21,297,1.17M,15.04%,M,1.17,1170.00,2017,
"Jun 11, 2017",336.33,325.88,347,310,503.72K,3.21%,K,503.72,503.72,2017,
"Jun 10, 2017",325.88,278.41,341.94,278.26,564.75K,17.05%,K,564.75,564.75,2017,
"Jun 09, 2017",278.41,256.95,279.9,256.95,271.54K,8.35%,K,271.54,271.54,2017,
"Jun 08, 2017",256.95,250.7,258.93,242.04,147.19K,2.49%,K,147.19,147.19,2017,
"Jun 07, 2017",250.7,261.89,263.7,241.01,253.51K,-4.27%,K,253.51,253.51,2017,
"Jun 06, 2017",261.89,242.16,264.99,238.23,412.07K,8.15%,K,412.07,412.07,2017,
"Jun 05, 2017",242.16,241.06,244.29,231.72,202.57K,0.46%,K,202.57,202.57,2017,
"Jun 04, 2017",241.06,217.01,245.98,216.1,375.99K,11.08%,K,375.99,375.99,2017,
"Jun 03, 2017",217.01,214.77,217.99,210.01,96.06K,1.04%,K,96.06,96.06,2017,
"Jun 02, 2017",214.77,211.4,219.21,208.23,152.45K,1.59%,K,152.45,152.45,2017,
"Jun 01, 2017",211.4,218.34,227.32,196,453.56K,-3.18%,K,453.56,453.56,2017,
"May 31, 2017",218.34,224.69,230.55,200.9,584.48K,-2.83%,K,584.48,584.48,2017,
"May 30, 2017",224.69,189.99,229.98,182,757.87K,18.26%,K,757.87,757.87,2017,
"May 29, 2017",189.99,161.91,191.3,155.01,472.38K,17.34%,K,472.38,472.38,2017,
"May 28, 2017",161.91,149.99,172.79,149.66,643.59K,7.95%,K,643.59,643.59,2017,
"May 27, 2017",149.99,152.8,161,110.42,1.26M,-1.84%,M,1.26,1260.00,2017,
"May 26, 2017",152.8,168.71,187,143.64,649.59K,-9.43%,K,649.59,649.59,2017,
"May 25, 2017",168.71,183.88,206.06,155,862.96K,-8.25%,K,862.96,862.96,2017,
"May 24, 2017",183.88,168.24,197.41,166.33,645.09K,9.30%,K,645.09,645.09,2017,
"May 23, 2017",168.24,154.92,174.3,148.6,507.16K,8.60%,K,507.16,507.16,2017,
"May 22, 2017",154.92,146.14,190,136.8,1.65M,6.01%,M,1.65,1650.00,2017,
"May 21, 2017",146.14,123.03,146.4,122.32,769.98K,18.78%,K,769.98,769.98,2017,
"May 20, 2017",123.03,124.4,128.95,119.54,429.97K,-1.10%,K,429.97,429.97,2017,
"May 19, 2017",124.4,98.6,129.25,98.31,900.72K,26.17%,K,900.72,900.72,2017,
"May 18, 2017",98.6,89.67,98.89,89.42,437.25K,9.96%,K,437.25,437.25,2017,
"May 17, 2017",89.67,88.17,90.93,83.77,174.84K,1.70%,K,174.84,174.84,2017,
"May 16, 2017",88.17,92.56,93.48,85.43,193.41K,-4.74%,K,193.41,193.41,2017,
"May 15, 2017",92.56,90.37,95.17,90.37,403.46K,2.42%,K,403.46,403.46,2017,
"May 14, 2017",90.37,89.9,91.92,88.11,173.21K,0.52%,K,173.21,173.21,2017,
"May 13, 2017",89.9,86.99,89.99,84.5,106.01K,3.35%,K,106.01,106.01,2017,
"May 12, 2017",86.99,89.38,92,83.85,283.23K,-2.67%,K,283.23,283.23,2017,
"May 11, 2017",89.38,88.33,91.5,87.35,210.47K,1.19%,K,210.47,210.47,2017,
"May 10, 2017",88.33,88.94,92.46,86.6,195.51K,-0.69%,K,195.51,195.51,2017,
"May 09, 2017",88.94,88.97,91.1,77.76,703.65K,-0.03%,K,703.65,703.65,2017,
"May 08, 2017",88.97,94.21,95.48,88.11,349.34K,-5.56%,K,349.34,349.34,2017,
"May 07, 2017",94.21,96.65,98,90.89,219.19K,-2.52%,K,219.19,219.19,2017,
"May 06, 2017",96.65,91.5,96.84,90.53,243.52K,5.63%,K,243.52,243.52,2017,
"May 05, 2017",91.5,99.2,101.7,88.2,718.17K,-7.76%,K,718.17,718.17,2017,
"May 04, 2017",99.2,85.79,99.78,84.61,822.13K,15.63%,K,822.13,822.13,2017,
"May 03, 2017",85.79,82.01,86.62,81,357.12K,4.61%,K,357.12,357.12,2017,
"May 02, 2017",82.01,81.4,85.18,79.49,361.70K,0.75%,K,361.70,361.70,2017,
"May 01, 2017",81.4,83.51,88.1,66,1.26M,-2.53%,M,1.26,1260.00,2017,
"Apr 30, 2017",83.51,73.55,84,72.6,492.64K,13.54%,K,492.64,492.64,2017,
"Apr 29, 2017",73.55,76,77.6,71.2,474.76K,-3.22%,K,474.76,474.76,2017,
"Apr 28, 2017",76,68,77.4,66,959.41K,11.76%,K,959.41,959.41,2017,
"Apr 27, 2017",68,57.31,68,56.92,526.52K,18.65%,K,526.52,526.52,2017,
"Apr 26, 2017",57.31,53.9,58.38,53.66,530.34K,6.33%,K,530.34,530.34,2017,
"Apr 25, 2017",53.9,53.54,54.21,53.25,97.44K,0.67%,K,97.44,97.44,2017,
"Apr 24, 2017",53.54,53.33,54.48,53,202.96K,0.39%,K,202.96,202.96,2017,
"Apr 23, 2017",53.33,52.15,54.44,51.75,186.86K,2.26%,K,186.86,186.86,2017,
"Apr 22, 2017",52.15,51.37,52.78,51.03,125.32K,1.52%,K,125.32,125.32,2017,
"Apr 21, 2017",51.37,51.96,52.27,51.1,156.43K,-1.14%,K,156.43,156.43,2017,
"Apr 20, 2017",51.96,49.66,52.45,48.6,347.61K,4.63%,K,347.61,347.61,2017,
"Apr 19, 2017",49.66,52.42,53,45,460.60K,-5.27%,K,460.60,460.60,2017,
"Apr 18, 2017",52.42,49.52,53,49.07,643.62K,5.86%,K,643.62,643.62,2017,
"Apr 17, 2017",49.52,49.58,50.27,48.88,170.64K,-0.12%,K,170.64,170.64,2017,
"Apr 16, 2017",49.58,49.71,49.9,48.87,64.04K,-0.26%,K,64.04,64.04,2017,
"Apr 15, 2017",49.71,48.5,50.48,47.95,332.29K,2.49%,K,332.29,332.29,2017,
"Apr 14, 2017",48.5,50.65,50.65,47.34,394.47K,-4.24%,K,394.47,394.47,2017,
"Apr 13, 2017",50.65,46.85,51.51,46.85,520.86K,8.11%,K,520.86,520.86,2017,
"Apr 12, 2017",46.85,44.21,48.47,43.84,537.21K,5.97%,K,537.21,537.21,2017,
"Apr 11, 2017",44.21,44.17,44.8,43.8,113.37K,0.09%,K,113.37,113.37,2017,
"Apr 10, 2017",44.17,43.94,44.76,43.01,218.12K,0.52%,K,218.12,218.12,2017,
"Apr 09, 2017",43.94,44.51,44.86,43.18,177.31K,-1.28%,K,177.31,177.31,2017,
"Apr 08, 2017",44.51,42.25,45.76,42.25,363.84K,5.35%,K,363.84,363.84,2017,
"Apr 07, 2017",42.25,43.11,44.53,41.78,277.52K,-1.99%,K,277.52,277.52,2017,
"Apr 06, 2017",43.11,45.35,46.03,41.25,649.41K,-4.94%,K,649.41,649.41,2017,
"Apr 05, 2017",45.35,44.41,47.53,44.19,564.40K,2.12%,K,564.40,564.40,2017,
"Apr 04, 2017",44.41,44.28,45.69,41.05,762.88K,0.29%,K,762.88,762.88,2017,
"Apr 03, 2017",44.28,48.6,48.6,42.77,1.17M,-8.89%,M,1.17,1170.00,2017,
"Apr 02, 2017",48.6,50.59,51.59,47.7,784.60K,-3.93%,K,784.60,784.60,2017,
"Apr 01, 2017",50.59,49.72,51.87,48.7,386.43K,1.75%,K,386.43,386.43,2017,
"Mar 31, 2017",49.72,51.62,51.83,46.82,784.70K,-3.68%,K,784.70,784.70,2017,
"Mar 30, 2017",51.62,52.88,53.28,50.75,373.98K,-2.38%,K,373.98,373.98,2017,
"Mar 29, 2017",52.88,50.16,54.3,49.4,685.32K,5.42%,K,685.32,685.32,2017,
"Mar 28, 2017",50.16,48.93,50.6,47.95,453.92K,2.51%,K,453.92,453.92,2017,
"Mar 27, 2017",48.93,50.46,52.01,47.67,389.87K,-3.03%,K,389.87,389.87,2017,
"Mar 26, 2017",50.46,50.75,51.8,46.55,461.99K,-0.57%,K,461.99,461.99,2017,
"Mar 25, 2017",50.75,54.01,54.9,47.46,1.15M,-6.04%,M,1.15,1150.00,2017,
"Mar 24, 2017",54.01,43.14,58.99,42.5,1.64M,25.20%,M,1.64,1640.00,2017,
"Mar 23, 2017",43.14,41.46,44.75,40.22,523.65K,4.05%,K,523.65,523.65,2017,
"Mar 22, 2017",41.46,42.45,42.95,38.51,488.53K,-2.33%,K,488.53,488.53,2017,
"Mar 21, 2017",42.45,42.06,43.7,41.15,462.96K,0.93%,K,462.96,462.96,2017,
"Mar 20, 2017",42.06,43.17,45.13,39.47,875.00K,-2.57%,K,875.00,875.00,2017,
"Mar 19, 2017",43.17,34.2,45.69,34.1,1.69M,26.23%,M,1.69,1690.00,2017,
"Mar 18, 2017",34.2,44.65,44.99,31.1,2.12M,-23.40%,M,2.12,2120.00,2017,
"Mar 17, 2017",44.65,45.07,51.88,32.84,3.39M,-0.93%,M,3.39,3390.00,2017,
"Mar 16, 2017",45.07,34.8,46.21,34.8,3.06M,29.51%,M,3.06,3060.00,2017,
"Mar 15, 2017",34.8,28.66,34.8,28.36,1.36M,21.42%,M,1.36,1360.00,2017,
"Mar 14, 2017",28.66,28.4,29.93,27,701.89K,0.92%,K,701.89,701.89,2017,
"Mar 13, 2017",28.4,23.2,30.6,23.2,1.78M,22.41%,M,1.78,1780.00,2017,
"Mar 12, 2017",23.2,21.3,23.23,21.05,786.85K,8.92%,K,786.85,786.85,2017,
"Mar 11, 2017",21.3,19.18,21.45,18.83,661.77K,11.05%,K,661.77,661.77,2017,
"Mar 10, 2017",19.18,17.75,19.7,16.5,824.86K,8.06%,K,824.86,824.86,2017,
"Mar 09, 2017",17.75,16.51,18,16.25,281.60K,7.51%,K,281.60,281.60,2017,
"Mar 08, 2017",16.51,18.88,18.88,16.51,562.05K,-12.55%,K,562.05,562.05,2017,
"Mar 07, 2017",18.88,19.51,19.67,18.5,228.66K,-3.23%,K,228.66,228.66,2017,
"Mar 06, 2017",19.51,19.35,20.23,19.14,316.91K,0.83%,K,316.91,316.91,2017,
"Mar 05, 2017",19.35,18.5,19.45,18.15,226.39K,4.59%,K,226.39,226.39,2017,
"Mar 04, 2017",18.5,19.49,20,18.4,331.95K,-5.08%,K,331.95,331.95,2017,
"Mar 03, 2017",19.49,19.02,20.73,18.43,981.00K,2.47%,K,981.00,981.00,2017,
"Mar 02, 2017",19.02,17.43,19.45,16.3,903.09K,9.12%,K,903.09,903.09,2017,
"Mar 01, 2017",17.43,15.86,17.49,15.62,343.43K,9.90%,K,343.43,343.43,2017,
"Feb 28, 2017",15.86,15.5,16.23,15.18,616.60K,2.32%,K,616.60,616.60,2017,
"Feb 27, 2017",15.5,14.57,15.75,14.3,469.29K,6.38%,K,469.29,469.29,2017,
"Feb 26, 2017",14.57,13.55,14.66,13.3,284.67K,7.53%,K,284.67,284.67,2017,
"Feb 25, 2017",13.55,13.11,13.8,13.05,223.07K,3.36%,K,223.07,223.07,2017,
"Feb 24, 2017",13.11,13.27,13.31,12.7,145.36K,-1.21%,K,145.36,145.36,2017,
"Feb 23, 2017",13.27,12.68,13.37,12.6,168.68K,4.65%,K,168.68,168.68,2017,
"Feb 22, 2017",12.68,12.82,12.85,12.6,47.57K,-1.09%,K,47.57,47.57,2017,
"Feb 21, 2017",12.82,12.4,12.89,12.25,174.10K,3.39%,K,174.10,174.10,2017,
"Feb 20, 2017",12.4,12.8,12.91,12.4,91.26K,-3.13%,K,91.26,91.26,2017,
"Feb 19, 2017",12.8,12.79,12.94,12.7,54.51K,0.08%,K,54.51,54.51,2017,
"Feb 18, 2017",12.79,12.76,12.9,12.7,67.30K,0.24%,K,67.30,67.30,2017,
"Feb 17, 2017",12.76,12.92,12.92,12.6,86.68K,-1.24%,K,86.68,86.68,2017,
"Feb 16, 2017",12.92,12.92,12.99,12.57,116.46K,0.00%,K,116.46,116.46,2017,
"Feb 15, 2017",12.92,13.02,13.15,12.59,302.77K,-0.31%,K,302.77,302.77,2017,
"Feb 14, 2017",12.96,11.32,13.4,11.32,613.95K,14.19%,K,613.95,613.95,2017,
"Feb 13, 2017",11.35,11.33,11.37,11.05,59.34K,0.80%,K,59.34,59.34,2017,
"Feb 12, 2017",11.26,11.33,11.4,11.22,35.22K,-0.62%,K,35.22,35.22,2017,
"Feb 11, 2017",11.33,11.27,11.38,11.13,73.26K,0.27%,K,73.26,73.26,2017,
"Feb 10, 2017",11.3,10.95,11.39,10.75,141.08K,3.67%,K,141.08,141.08,2017,
"Feb 09, 2017",10.9,11.35,11.51,10.41,205.68K,-3.96%,K,205.68,205.68,2017,
"Feb 08, 2017",11.35,11.45,11.6,11,78.89K,-0.53%,K,78.89,78.89,2017,
