Unnamed: 0,Country,Year,GDP Growth Rates,Exajoules,pct_chn_exa
1,Algeria,1982,0.0640000411484942,0.8932036162580644,0.1530113813817673
2,Algeria,1983,0.0540000302450945,0.9754799889032256,0.0921137925861128
3,Algeria,1984,0.0559999652938872,0.936706303903226,-0.0397483141028804
4,Algeria,1985,0.0369999725488488,0.9442676811935484,0.0080723031955849
5,Algeria,1986,0.0040000100279462,0.9989659853225809,0.0579266930537047
6,Algeria,1987,-0.0069999752621751,1.026605165483871,0.0276677890612712
7,Algeria,1988,-0.0100000549066218,1.099518579516129,0.0710238137150729
8,Algeria,1989,0.0440000216059993,1.069445774451613,-0.0273508839457268
9,Algeria,1990,0.0080000058017206,1.1339054257741936,0.0602738847190582
10,Algeria,1991,-0.0120000058551682,1.1235423022580646,-0.0091393191006678
11,Algeria,1992,0.0180000230318846,1.1528167910967744,0.0260555288215447
12,Algeria,1993,-0.0210000075787545,1.072781941935484,-0.0694254714013544
13,Algeria,1994,-0.0089999655247224,1.0869159817741936,0.0131751284079308
14,Algeria,1995,0.0379999478984085,1.1273213941290323,0.0371743658501406
15,Algeria,1996,0.0409999846994822,1.1157290397741937,-0.0102830962094842
16,Algeria,1997,0.0109999993930807,1.0722951130967742,-0.0389287408761984
17,Algeria,1998,0.0510000360904218,1.1100563666774192,0.0352153554739151
18,Algeria,1999,0.0320000155165327,1.1211630287419354,0.0100054937730416
19,Algeria,2000,0.0379999999969765,1.0798043207096777,-0.0368891115493407
20,Algeria,2001,0.0300000000021079,1.1189266785437788,0.0362309698931275
21,Algeria,2002,0.0560000000000744,1.1590219018491157,0.035833646720729
22,Algeria,2003,0.0720000000046511,1.212919626362283,0.046502766192061
23,Algeria,2004,0.0429999999976991,1.2592000886944728,0.0381562482181869
24,Algeria,2005,0.0589999999966911,1.318577520575892,0.0471548822260496
25,Algeria,2006,0.0170000000049772,1.3651921469629338,0.0353522077084118
26,Algeria,2007,0.0339999999955816,1.4387031480372972,0.0538466334119333
